Time (s),Sensor Value (Newtons)
0.0,0.0
0.059737443923950195,0.0
0.11879539489746094,0.0
0.17904019355773926,0.0
0.22376108169555664,0.0
0.2842268943786621,0.0
0.34416842460632324,0.0
0.3891267776489258,0.0
0.4494466781616211,0.0
0.5083413124084473,0.0
0.553612232208252,0.0
0.61368727684021,0.0
0.6759517192840576,9.721407890319824
0.7193872928619385,14.706745147705078
0.7791578769683838,18.196481704711914
0.8385236263275146,23.18181800842285
0.898967981338501,31.407625198364258
0.944413423538208,35.89442825317383
1.004164218902588,37.39002990722656
1.0639214515686035,40.630496978759766
1.1240644454956055,43.870967864990234
1.1839573383331299,48.10850524902344
1.2892510890960693,46.3636360168457
1.3485195636749268,47.1114387512207
1.3495185375213623,47.60997009277344
1.408447027206421,49.60410690307617
1.472172498703003,49.60410690307617
1.5287575721740723,48.60703659057617
1.5890803337097168,47.36070251464844
1.6488757133483887,46.8621711730957
1.7090418338775635,47.36070251464844
1.7691693305969238,45.8651008605957
1.8295607566833496,45.8651008605957
1.8890807628631592,44.120235443115234
1.9490406513214111,43.870967864990234
2.0089046955108643,44.86803436279297
2.0693771839141846,42.8739013671875
2.129228115081787,42.6246337890625
